坨	12144535	603361
頡	121251132511134	603359
奼	531315	603350
赳	121213452	603339
恰	442341251	603333
琮	112144511234	603330
焊	43342511112	603324
淬	44141343412	603322
紜	5544441154	603322
埠	12132515112	603319
泱	44125134	603316
圳	121322	603315
懨	44213251125111344	603306
淙	44144511234	603304
榛	12341113431234	603295
酵	12535111213521	603290
鑾	411125155444455444434112431	603286
孛	1245521	603274
噯	2513443454544354	603273
佶	32121251	603270
犒	31214125125251	603262
茱	122311234	603252
飪	344511543121	603245
孿	4111251554444554444521	603236
泠	44134454	603233
礪	1325113122251125214	603223
遽	2153151353334454	603222
嗟	251431113121	603220
鈣	341124311215	603218
諺	4111251414313333	603210
鯤	3525121444425111535	603210
閭	25112511251251	603205
謨	41112511222511134	603201
餿	34451154321511254	603198
翦	431251122541541	603195
雉	3113432411121	603195
蝨	512251214251214	603191
糠	43123441351124134	603185
鍇	34112431153532511	603179
賑	25111341311534	603169
旮	352511	603168
驃	121125444412522111234	603168
峋	252352511	603167
跆	251212154251	603161
瘠	413414134342511	603156
潸	441123412342511	603155
饕	2511521531535344511534	603154
佚	3231134	603148
淄	44155525121	603142
諛	411125132151134	603139
鑣	34112431413522115354444	603137
廿	1221	603123
喟	251251212511	603119
僂	3225112512531	603115
綹	55444435424251	603112
沱	44144535	603100
囪	3253341	603098
銃	34112431415435	603095
兗	413425135	603094
袤	41545233534	603094
欒	41112515544445544441234	603068
畿	554554125121534	603056
謅	41112513552335523	603056
賡	413511342511134	603053
苯	12212341	603045
佻	32341534	603042
魈	3251135542432511	603032
譎	4111251545232534251	603025
涇	4411555121	603020
獗	353134315233534	603017
鞅	12212511225134	603011
賈	1252212511134	603000
蹶	2512121134315233534	603000
絝	554444134115	602987
雹	1452444435515	602984
旯	251135	602979
洱	441122111	602977
餛	3445115425111535	602975
粲	2135454431234	602974
哂	251125351	602972
蔗	12241312214444	602970
飩	344511541525	602968
奘	5213121134	602967
芍	122354	602961
淞	44112343454	602959
腴	351132151134	602956
剜	4453545522	602941
汾	4413453	602940
頊	1121132511134	602931
濂	4414134315112234	602917
蜚	21112111251214	602915
殞	13542512511134	602907
麝	413522115353251113124	602895
鷂	344331125232511154444	602889
蚤	544251214	602887
浹	4411343434	602883
坂	1213354	602872
顎	251251115132511134	602867
忤	4423112	602866
洙	441311234	602857
祗	452435154	602852
迤	31525454	602847
眥	21213525111	602845
彗	11121112511	602839
暹	251132411121454	602835
赧	12132345254	602834
佝	3235251	602829
蒯	1223511351122	602827
僮	32414312511211	602826
酈	125412544135221153552	602826
鉞	3411243115534	602822
玳	112132154	602810
蛹	2512145425112	602810
睪	2522112143112	602807
盂	11225221	602805
螭	2512144134522554	602805
賃	3231212511134	602805
瑁	1121251125111	602802
俅	321241344	602801
侗	32251251	602800
騖	5452331341211254444	602799
宕	44513251	602794
纂	31431425111134554234	602790
堰	121125115315	602783
廄	413511543554	602777
萋	12215112531	602776
鄢	1212115444452	602776
帔	25253254	602772
蓁	1221113431234	602763
杈	1234544	602758
撻	121121431112454	602751
覲	122125111212511135	602749
闐	251125111225111134	602749
煊	4334445125111	602743
釧	34112431322	602743
泫	44141554	602739
逕	1555121454	602733
夔	431325111212151534354	602715
繕	554444431112431251	602715
燧	4334431353334454	602712
嘁	25113211234534	602705
懣	441122125234344544	602697
邕	5552515215	602691
彧	1251153334	602681
柩	123413545	602679
耆	1213352511	602666
漕	44112512212511	602663
龕	3412514143125111515111	602662
餞	3445115415341534	602660
餮	135434333344511534	602648
幄	252513154121	602644
鶻	25545251132511154444	602636
爰	344311354	602633
噻	2514451122134121	602629
倨	3251312251	602628
汜	441515	602617
詼	4111251134334	602611
鋥	341124312511121	602610
顴	12225125132411121132511134	602608
璟	1121251141251234	602603
紕	5544441535	602598
綃	5544442432511	602597
瞭	25111134432511234	602590
鏖	4135221153534112431	602590
氫	31151555121	602589
楔	1234111253134	602580
顥	251141251234132511134	602580
藜	122312343533424134	602576
郢	251112152	602567
媯	531435554444	602566
梔	12343315215	602564
岫	25225121	602562
諡	4111251341525221	602561
驤	121125444441251251112213534	602552
犄	312113412512	602549
葳	122131531534	602548
輦	113411341251112	602547
珪	1121121121	602546
璜	112112212512134	602543
魑	3251135544134522554	602543
聒	122111312251	602542
椿	1234111342511	602532
伢	321523	602531
謾	411125125112522154	602531
琊	1121152352	602528
驊	12112544441221122112	602520
禛	45241225111134	602519
鶩	54523313432511154444	602519
潁	352534132511134	602512
閂	251125111	602512
翕	341251541541	602511
濠	44141251451353334	602508
仞	32534	602506
鰻	3525121444425112522154	602505
玖	1121354	602503
踴	2512121542511253	602502
痿	4134131234531	602501
皈	325113354	602501
驪	12112544441254125441352211535	602501
芑	122515	602497
孑	521	602490
幗	25225125115341	602484
檄	12343251141533134	602484
啵	25144153254	602483
昶	455342511	602483
柚	123425121	602471
祐	452413251	602470
簣	314314251212511134	602458
陲	5231212211	602456
瀲	44134125125134343134	602453
亟	52251541	602441
樽	1234431253511124	602441
遨	1121533134454	602435
舶	33541432511	602433
莆	1221251124	602433
蛀	25121441121	602432
區	12512512515	602425
琨	112125111535	602422
邈	34435333251135454	602409
欞	1234145244442512512511234341	602399
抻	12125112	602394
搽	121122341234	602390
儷	321254125441352211535	602379
鉉	3411243141554	602376
怩	44251335	602372
嚯	2511452444432411121	602371
茁	12252252	602369
韭	211121111	602364
膘	351112522111234	602359
酩	1253511354251	602357
榔	123445115452	602354
娩	5313525135	602352
忸	4425211	602351
刎	353322	602349
捫	12125112511	602344
漳	44141431251112	602339
呶	25153154	602337
瑄	1121445125111	602337
仃	3212	602331
佞	3211531	602329
飭	344511543153	602326
壹	121451251431	602321
裨	4523432511312	602321
巽	515515122134	602320
黜	25431211444452252	602320
滂	4414143454153	602319
鸝	125412544135221153532511154444	602319
徉	332431112	602314
戕	52131534	602303
埂	1211251134	602301
僖	32121251431251	602300
紉	554444534	602294
奐	352534134	602292
溉	441511541535	602289
猊	35332151135	602254
胛	351125112	602253
卟	25124	602250
鋅	341124314143112	602246
遑	325111121454	602242
躋	251212141432533543211	602241
珣	1121352511	602240
妗	5313445	602231
蒿	1224125125251	602230
鈦	341124311344	602229
屮	522	602222
掐	12135321511	602222
磺	1325112212512134	602222
岷	25251515	602214
葩	122325115215	602209
傕	324532411121	602207
魃	32511355413544	602205
汕	441252	602204
蠡	551353334251214251214	602200
莧	1222511135	602198
肛	3511121	602191
潞	4412512121354251	602185
闋	25112511543341134	602173
椏	123412155121	602171
鋌	34112431312154	602171
涿	44113533434	602170
薜	1225132514143112	602167
郃	34125152	602164
氐	35154	602156
鮫	35251214444413434	602154
睥	2511132511312	602153
灤	44141112515544445544441234	602148
稔	3123434454544	602145
鍥	34112431111253134	602139
徜	33224325251	602131
冼	41312135	602126
噲	2513412524312511	602126
獐	35341431251112	602123
喙	251551353334	602114
訌	4111251121	602114
氨	3115445531	602112
繒	554444432524312511	602111
褓	45234322511234	602108
賒	25111343411234	602108
菀	12244535455	602107
鄱	34312342512152	602106
磣	1325154545434333	602094
戧	34451132511534	602092
嫫	5311222511134	602089
瓴	344541554	602088
臌	35111212514311254	602082
酊	125351112	602082
鈉	341124312534	602078
鐫	34112431324111212525	602064
鈾	3411243125121	602053
羯	431113251135345	602049
撾	12125525251454	602048
謖	41112512512134354	602037
襁	45234515251251214	602036
邙	41552	602036
渚	44112132511	602031
脛	35111555121	602025
箸	31431412132511	602024
逖	3534334454	602022
雎	2511132411121	602014
砥	1325135154	602013
衢	332251112511132411121112	602011
狒	35351532	602002
騫	44511221341211254444	602002
薈	1223412524312511	602001
卜	24	602000
咖	25153251	602000
汛	441512	601994
盥	3211253451125221	601987
睚	2511113121121	601984
櫟	1234325115545541234	601981
祚	452431211	601977
砣	1325144535	601967
燴	43343412524312511	601966
拮	121121251	601954
駟	121125444425351	601950
摑	12125125115341	601944
蘩	12231554143134554234	601942
蜞	25121412211134	601940
乜	55	601936
鋰	341124312511211	601935
殮	13543412512513434	601933
灝	441251141251234132511134	601933
嗶	2512511122112	601931
擢	12154154132411121	601931
殛	135452251541	601926
徇	332352511	601922
蓀	1225213554234	601922
蹴	2512121412512341354	601919
愾	4423115431234	601914
疹	4134134333	601914
譙	4111251324111214444	601914
鴕	3251115444444535	601914
韞	521251152251125221	601912
祛	452412154	601909
黢	2543121144445434354	601907
仄	1334	601896
唳	25145131344	601892
烊	4334431112	601882
孀	53114524444123425111	601881
斫	132513312	601880
腚	351144512134	601878
牘	3215121252212511134	601877
佃	3225121	601870
懋	12345452312344544	601870
贍	25111343513344111251	601869
秣	3123411234	601868
鶚	25125111532511154444	601868
榷	12344532411121	601857
鐳	341124311452444425121	601854
庾	41332151134	601850
鑠	34112431325115545541234	601850
媾	5311122125211	601833
嬡	5313443454544354	601829
餑	344511541245521	601827
僉	3412512513434	601821
諶	4111251122111345	601820
尕	53234	601817
齧	111253212134341343452	601810
螻	25121425112512531	601805
闈	25112511521251152	601805
篙	3143144125125251	601804
逡	5434354454	601804
臏	351144512332511134	601802
滎	43344334452534	601800
隍	52325111121	601797
罄	12152133554311252	601796
蕨	122134315233534	601796
鄆	45125111252	601795
圇	25341251221	601793
櫓	1234352512144442511	601792
誥	41112513121251	601786
睢	2511132411121	601785
蹇	44511221342512134	601785
喱	251132511211	601783
肓	4152511	601770
櫚	123425112511251251	601768
綬	55444434434554	601764
槊	43152335111234	601763
罹	2522144232411121	601763
瑗	1121344311354	601759
槁	12344125125251	601758
秸	31234121251	601750
裱	4523411213534	601746
犛	112343134133112	601744
荑	122151534	601744
滓	4414454143112	601741
腓	351121112111	601737
伯	3232511	601734
砝	1325112154	601734
舐	3122513515	601734
讖	411125134341211121111534	601734
稈	312342511112	601730
荏	122323121	601725
羋	21221112	601723
鄺	4131221251213452	601723
斛	35351124412	601720
暨	51154153525111	601716
狻	3535434354	601715
灩	4412111211125212514311215425221	601712
恫	442251251	601710
紓	5544445452	601708
麋	41352211535431234	601708
錕	3411243125111535	601706
粑	4312345215	601704
誑	41112513531121	601699
寮	445134432511234	601698
氅	2432525131343115	601698
鶉	4125152132511154444	601695
駑	531541211254444	601694
囫	2535331	601691
炷	433441121	601690
縉	5544441224312511	601688
徠	33212343434	601681
弭	515122111	601669
橇	1234311531153115	601666
痢	413413123422	601662
圜	2525221125135341	601661
攛	121445343215115445445	601661
柑	123412211	601661
儆	32122352513134	601659
魎	32511355412523434	601659
妊	5313121	601657
嫿	531511121251211	601640
矍	25111251113241112154	601634
獁	3531211254444	601633
嘵	251121121121135	601623
酶	12535113155414	601616
庖	41335515	601610
縊	5544444313425221	601608
俎	343425111	601606
墉	12141351125112	601605
鯽	352512144445115452	601604
蘚	12235251214444431112	601602
佰	32132511	601600
痔	41341121124	601598
觥	3535112243135	601596
哞	251543112	601583
旃	4153313541	601581
伉	324135	601579
猷	4312535111344	601577
慪	44212512512515	601573
牯	312112251	601571
茀	12251532	601569
烜	4334125111	601568
鍁	3411243133123534	601566
豢	4311341353334	601562
軲	125111212251	601556
泵	132512534	601553
擀	1211225111234112	601549
蝌	251214312344412	601549
綣	55444443113455	601547
呔	2511344	601546
絀	55444452252	601543
蓑	1224125113534	601539
釉	343123425121	601538
翳	13113453554541541	601536
歿	13543554	601535
訖	4111251315	601527
蜇	1213312251214	601521
砧	1325121251	601520
殄	135434333	601518
萼	122251251115	601513
轡	5544441251112554444251	601509
誚	41112512432511	601506
胰	3511151534	601505
潯	441511121251124	601503
蜍	2512143411234	601503
瘌	41341125123422	601496
趿	2512121354	601496
鉅	341124311515	601496
瘀	4134141533444	601494
鴣	1225132511154444	601492
霰	14524444122125113134	601490
贇	4134112121542511134	601478
祇	45243515	601477
鷓	4131221444432511154444	601477
諢	4111251451251112	601476
摜	12155212511134	601475
僭	32153515352511	601472
弁	54132	601461
湎	441132522111	601455
櫛	12343143145115452	601454
汨	4412511	601454
蹉	2512121431113121	601454
醍	1253511251112134	601453
磬	1215213355413251	601448
瀧	4414143125111515111	601444
蓼	12254154134333	601444
鉑	3411243132511	601444
梏	12343121251	601443
祜	452412251	601442
鴆	453532511154444	601439
虺	135251214	601438
豌	125143144535455	601436
瘍	41341251113533	601426
杲	25111234	601425
蕎	122313425125251	601425
煨	4334251211534	601424
澇	441433443344553	601423
蛔	251214252511	601423
燜	4334251125114544	601422
祉	45242121	601421
魍	32511355425431415	601420
跎	251212144535	601419
銼	341124313434121	601419
桎	1234154121	601418
喆	121251121251	601417
娠	5311311534	601417
諉	411125131234531	601417
甌	125125125151554	601414
偈	32251135345	601413
殫	1354251251251112	601412
鎂	34112431431121134	601409
邳	1324152	601407
痂	4134153251	601405
胱	3511243135	601405
芻	3552335523	601403
醐	1253511122513511	601401
糅	431234545231234	601397
巋	252325151212151145252	601390
愎	442312511354	601389
贗	1332325111544442511134	601389
唁	2514111251	601383
笳	31431453251	601383
嶗	252433443344553	601382
齏	41432533543211211121111	601382
狎	35325112	601380
踽	2512121325125214	601379
揆	121543341134	601377
鰭	352512144441213352511	601377
鈸	3411243113544	601376
儈	323412524312511	601375
裾	4523451312251	601369
姮	531125111	601368
槨	12344125152152	601368
唿	25135334544	601366
澍	441121251431124	601364
崧	25212343454	601363
衾	3445413534	601359
駢	1211254444431132	601356
仟	32312	601354
勖	25112511153	601351
羸	4152513511431112354	601348
謫	411125141432512251	601348
猻	3535213554234	601343
窣	4453441343412	601343
槃	33541435541234	601340
琿	1121451251112	601336
蛭	251214154121	601336
痍	41341151534	601335
儔	3212151211251124	601334
猢	353122513511	601334
鐙	34112431543341251431	601333
戡	1221113451534	601331
鼴	3215115445445125115315	601331
悌	4424351523	601330
濯	44154154132411121	601327
懍	4424125251131234	601326
蒞	1224413241431	601326
咩	251431112	601318
謄	35114311344111251	601318
鱔	35251214444431112431251	601316
韙	251112134521251152	601315
亓	1132	601309
嫪	53154154134333	601309
鎩	341124313412343554	601309
燏	4334545232534251	601308
俚	322511211	601300
硌	13251354251	601300
欏	12342522155444432411121	601297
膾	35113412524312511	601296
汞	1212534	601292
淖	44121251112	601292
炘	43343312	601292
姘	531431132	601291
聵	122111251212511134	601284
泅	44125341	601283
喑	251414312511	601282
絛	322354554234	601281
鍘	34112431251113422	601281
惲	442451251112	601280
桫	12344412343	601280
薏	1224143125114544	601273
遒	431253511454	601272
癆	41341433443344553	601271
屙	5135212512	601267
蚪	2512144412	601267
窸	4453434312344544	601262
蒺	1224134131134	601258
觴	353511231251113533	601255
葺	122251122111	601253
煅	4334321113554	601250
悱	44221112111	601249
煢	4334433445512	601249
妲	53125111	601246
渢	441353251214	601244
棫	123412511534	601238
靛	1121251144512134	601237
誆	4111251111215	601236
忝	11342444	601235
箔	31431444132511	601233
璠	1121343123425121	601232
芃	122354	601230
珥	1121122111	601225
菅	12244525151	601222
嶷	25235311345452134	601221
酃	1452444425125125152	601218
岬	25225112	601210
臬	3251111234	601210
舢	335414252	601209
肱	35111354	601208
焙	433441431251	601206
邐	1254125441352211535454	601198
啖	25143344334	601197
囅	2512512511125131221534	601196
鷙	1214311235432511154444	601189
蜢	25121452125221	601188
莠	1223123453	601187
塋	4334433445121	601180
銓	34112431341121	601177
檟	12341252212511134	601176
旻	25114134	601174
胺	3511445531	601174
堇	12212511121	601169
艽	12235	601168
湟	441325111121	601167
瑭	11214135112251	601166
踅	12133122512134	601165
芨	122354	601164
嶂	25241431251112	601163
逶	31234531454	601163
鉀	3411243125112	601159
躚	2512121125221134515454	601158
徭	3323443311252	601157
狍	35335515	601153
鵪	1342511532511154444	601153
笞	31431454251	601152
壎	12131254312114444	601145
仵	323112	601144
縟	5544441311534124	601142
椽	1234551353334	601139
暝	25114525114134	601136
苕	12253251	601135
酮	1253511251251	601135
婺	545233134531	601133
貉	3443533354251	601133
玠	11213432	601131
囿	251325111	601124
糨	431234515251251214	601124
幃	252521251152	601123
畹	2512144535455	601123
鋮	34112431135534	601123
鏑	3411243141432512251	601122
縵	55444425112522154	601117
銑	34112431312135	601116
軫	125111234333	601112
咯	251354251	601111
咳	251415334	601111
洽	441341251	601111
舂	11134321511	601111
芔	522523522	601111
碘	1325125122134	601109
黍	312343424134	601106
芫	1221135	601105
饌	34451154515515122134	601102
銖	34112431311234	601101
槿	123412212511121	601097
赭	121323412132511	601095
涪	44141431251	601092
塬	1211332511234	601090
氯	311551124134	601087
倬	3221251112	601086
酡	125351144535	601084
傣	321113424134	601082
頦	415334132511134	601082
媞	531251112134	601080
繾	5544442512125151454	601080
浜	4413212134	601079
篾	31431425221134534	601074
柘	123413251	601071
獼	35351513425234343434	601070
桉	1234445531	601066
砒	132511535	601066
邶	2113552	601064
洌	441135422	601061
衿	452343445	601059
顓	252132522132511134	601059
蜮	25121412511534	601057
驄	121125444432535414544	601056
柒	441151234	601055
嚦	2511331234312342121	601053
郅	15412152	601053
飴	3445115454251	601052
圩	121112	601050
皰	5325435515	601049
茯	122321344	601049
圄	2512512511	601046
橐	1251245132511234	601045
琚	112151312251	601045
鈿	3411243125121	601044
枸	123435251	601043
貅	3443533321234	601043
嬙	5311234341252511	601037
蠣	25121413122251125214	601037
爿	5213	601035
輅	1251112354251	601030
綦	12211134554234	601029
嗩	2512432511134	601028
笤	31431453251	601028
暘	2511251113533	601023
鼬	321511544544525121	601023
苜	12225111	601022
窠	4453425111234	601020
卅	1322	601019
艄	3354142432511	601018
苡	1225434	601018
蘢	1224143125111515111	601018
囹	25344541	601017
轔	1251112431234354152	601017
擷	121121251132511134	601015
倀	3212111534	601014
毐	1215531	601013
瘧	41341215315151	601012
騅	121125444432411121	601012
筌	314314341121	601011
屐	5133321254	601002
剎	341234422	601000
匙	25111213435	601000
屏	513431132	601000
扎	1215	601000
樸	1234224314311134	601000
炮	433435515	601000
纖	55444434341211121111534	601000
猁	3533123422	600998
儺	321221251113432411121	600994
疽	4134125111	600992
珙	1121122134	600990
貊	3443533132511	600990
詬	4111251331251	600987
鬣	1211154333555253415445445	600981
鼐	53251115132125	600981
嗞	251431554554	600975
獺	3531251234352511134	600975
洮	441341534	600974
獾	35312225125132411121	600974
邛	12152	600971
擤	12132511125121132	600969
賅	2511134415334	600969
咴	251134334	600965
稗	3123432511312	600965
氮	311543344334	600963
竽	314314112	600963
籙	3143143411243151124134	600962
勐	5212522153	600960
薹	12212125145154121	600959
碣	13251251135345	600958
諤	4111251251251115	600958
逑	1241344454	600952
郾	12511531552	600952
鏵	341124311221122112	600952
鉚	3411243135352	600951
褡	45234122341251	600950
滁	441523411234	600949
陂	5253254	600947
湫	441312344334	600943
蚺	25121425211	600940
鉦	3411243112121	600939
鎢	341124313251154444	600939
綮	45133134554234	600938
蘄	1222512512511123312	600937
遴	431234354152454	600936
舛	354152	600934
薺	12241432533543211	600931
玕	1121112	600930
稞	3123425111234	600928
鬮	211211121232511255115115341	600926
莢	1221343434	600923
媼	5312534125221	600921
鎏	441415432534112431	600919
悒	4422515215	600918
笏	3143143533	600918
晷	251135424251	600917
郗	341325252	600917
宥	445132511	600916
擯	12144512332511134	600914
儋	323513344111251	600911
葶	122412514512	600910
鳧	3251115444435	600904
阡	52312	600899
猗	35313412512	600898
粕	43123432511	600898
蚨	2512141134	600898
纛	1121554142511112343554234	600894
畲	341123425121	600890
睇	251114351523	600889
洇	441251341	600888
醮	1253511324111214444	600886
癬	4134135251214444431112	600885
虢	344312421531535	600885
琺	112144112154	600878
詒	411125154251	600878
躑	251212143125351113452	600878
酆	21112111252125143152	600878
熲	354334132511134	600877
翟	54154132411121	600876
莛	122312154	600876
餾	344511543545325121	600876
髭	1211154333212135	600876
鋃	341124314511534	600873
楹	1234535425221	600872
鈀	341124315215	600872
贄	121431123542511134	600871
菖	12225112511	600870
灞	441145244441221251123511	600868
虻	251214415	600868
萇	12212111534	600866
躅	25121212522135251214	600865
牝	312135	600864
釺	34112431312	600863
珺	11215113251	600861
畦	25121121121	600861
歟	32111525111343534	600860
桁	1234332112	600859
蠹	125124513251251214251214	600852
矓	251114143125111515111	600850
瓤	4125125111221353433544	600846
淝	44135115215	600843
鷥	55444455423432511154444	600843
亳	4125145315	600842
楫	1234251122111	600840
薨	1222522145135435	600839
祂	4524525	600837
訇	354111251	600837
鑷	34112431122111122111122111	600836
陟	522121233	600836
鏜	3411243124345251121	600831
樗	123414524444115	600823
苫	12221251	600821
閬	251125114511534	600820
莒	122251251	600817
稹	312341225111134	600815
罅	31125221531534312	600815
豕	1353334	600812
涫	44144525151	600811
螟	2512144525114134	600810
騮	12112544443545325121	600809
蓿	12244532132511	600806
祧	4524341534	600804
苧	12244512	600804
犴	353112	600802
玎	112112	600802
侉	32134115	600801
擓	1211441324111215	600798
仝	34121	600796
厝	1312212511	600794
饈	344511544311135211	600793
濰	44155444432411121	600792
兕	2525135	600791
齎	414325335432112511134	600790
齙	21213434134345235515	600789
黷	254312114444121252212511134	600788
肽	35111344	600787
臚	35112153152512125221	600786
摶	12112511214124	600785
諍	4111251355112	600785
鬈	121115433343113455	600784
嗇	1234341252511	600781
烺	43344511534	600780
芪	1223515	600778
蒔	1222511121124	600778
毽	311551111254	600777
筇	31431412152	600776
忺	4423534	600775
猞	35334112251	600775
砭	132513454	600771
腱	351151111254	600771
挈	1112533112	600768
澧	4412512211251431	600768
懟	224314311211244544	600765
鏃	3411243141533131134	600765
嬗	5314125251125111	600764
貔	34435333253411535	600764
嗲	2513434354354	600763
醴	12535112512211251431	600763
搠	1214315233511	600760
杷	12345215	600759
杌	1234135	600756
謳	411125112512512515	600753
鉻	34112431354251	600753
闥	25112511121431112454	600752
拊	12132124	600751
歃	3123215113534	600749
沆	4414135	600744
蝮	251214312511354	600744
晞	25113413252	600743
颺	353251214251113533	600742
烷	43344451135	600741
箜	31431444534121	600740
彀	1214515153554	600738
撳	121341124313534	600737
藎	12251121444425221	600737
讎	32411121411125132411121	600737
恂	442352511	600734
燊	4334433443341234	600733
癯	41341251112511132411121	600732
茴	122252511	600732
闓	251125112521251431	600729
衽	452343121	600728
鱸	352512144442153152512125221	600727
昴	251135352	600726
縞	5544444125125251	600726
圻	1213312	600725
廩	4134125251131234	600725
垓	121415334	600723
奩	13412512512515	600722
瘙	41341544251214	600722
癇	41341251125113511	600721
黟	254312114444354354	600721
訐	4111251112	600719
礬	12343434123413413251	600718
氖	311553	600717
烯	43343413252	600717
鉸	34112431413434	600717
陘	521555121	600714
妯	53125121	600713
耄	1213353115	600713
菟	12235251354	600702
踟	251212131134251	600702
鏞	3411243141351125112	600701
鯀	352512144443554234	600701
嶧	2522522112143112	600700
鐿	341124314143125114544	600700
竦	414311251234	600698
搦	1215154151541	600695
吡	2511535	600694
饗	55345115452344511534	600694
鰥	352512144442522123344	600694
玀	3532522155444432411121	600693
痼	4134125122511	600690
葒	122554444121	600689
訃	411125124	600689
龢	3412512512512512231234	600688
枰	123414312	600685
饢	344511541251245251251112213534	600685
黼	2243143252341251124	600684
檫	123444535445411234	600683
鄯	43111243125152	600683
釅	12535112512511351221113134	600681
鯰	3525121444434454544	600681
佤	321554	600679
歙	3412515415413534	600679
騭	5221212331211254444	600679
妁	531354	600677
堊	12155121121	600676
蠃	4152513511251214354	600675
枇	12341535	600674
鋯	341124313121251	600674
鄞	1221251112152	600673
乩	212515	600672
冪	451222511134252	600671
蟊	54523251214251214	600667
沭	44112344	600665
埡	12112155121	600662
萁	12212211134	600661
鸛	1222512513241112132511154444	600661
傖	323445113251	600660
蓯	12233234342134	600659
恚	1211214544	600658
盱	25111112	600658
黿	11352511251211511	600657
鈐	341124313445	600656
矬	311343434121	600654
帑	53154252	600653
儕	3241432533543211	600647
溦	4412521353134	600647
穡	312341234341252511	600643
腡	351125525251	600642
娌	5312511211	600641
煸	4334451325122	600641
碭	13251251113533	600640
孳	431554554521	600637
蚋	2512142534	600636
緇	55444455525121	600635
臠	4111251554444554444253434	600635
箬	31431412213251	600633
顒	251125214132511134	600632
檣	12341234341252511	600631
麂	4135221153535	600630
猱	353545231234	600628
甑	4325243125111554	600627
蹕	25121212511122112	600627
岈	2521523	600625
掮	12145132511	600625
芾	1221252	600624
齟	21213434134345225111	600624
沔	4411255	600623
涘	4415431134	600623
炆	43344134	600623
躉	1222511252142512134	600623
躕	2512121413121251431124	600622
苣	1221515	600620
萸	12232151134	600618
褳	452341251112454	600618
鄖	251251113452	600618
捭	12132511312	600617
謇	44511221344111251	600614
湉	441442312251	600612
笫	3143143523	600611
妣	5311535	600609
樅	123433234342134	600609
疥	413413432	600607
氰	311511212511	600605
蒹	1224315112234	600604
檑	12341452444425121	600602
萵	12225525251	600601
卒	41343412	600600
禳	452441251251112213534	600600
緦	554444251214544	600597
夤	35444512512134	600596
鷸	54523253425132511154444	600596
玢	11213453	600592
鎦	341124313545325121	600592
焐	43341251251	600589
屓	5132511134	600588
縻	41312341234554234	600588
莜	1223223134	600587
魆	32511355415534	600587
鮭	35251214444121121	600586
淦	44134112431	600585
洹	441125111	600584
荇	122332112	600583
鯁	352512144441251134	600582
楝	1234125431234	600581
櫸	12343211152511134112	600581
蠔	25121441251451353334	600581
楸	1234312344334	600580
艨	3354141224511353334	600580
棹	123421251112	600579
睃	251115434354	600579
鵜	435152332511154444	600579
昇	25113132	600577
瀣	4412135454211121111	600576
鬻	5154312345151251254312	600575
齬	2121343413434521251251	600575
庥	413321234	600574
騏	121125444412211134	600573
筢	3143141215215	600568
柝	123433124	600567
靺	12212511211234	600566
磔	132513541521234	600565
膂	41533135342511	600565
鞨	122125112251135345	600564
泔	44112211	600563
錳	3411243152125221	600563
聃	12211125211	600561
堞	121122151234	600560
徂	33225111	600560
羕	43112145534	600559
蟥	25121412212512134	600559
墀	121513241343112	600556
薅	1225311311534124	600556
嵯	252431113121	600555
懌	4422522112143112	600555
窳	445343354433544	600555
艟	335414414312511211	600555
彘	551153113435	600554
螄	2512143251511252	600554
迨	54251454	600552
犰	35335	600551
橛	1234134315233534	600550
篦	3143143253411535	600550
蓽	1222511122112	600550
躂	2512121121431112454	600550
焯	433421251112	600547
趺	25121211134	600546
倥	3244534121	600545
椋	123441251234	600544
鴰	31225132511154444	600544
崍	25212343434	600543
旒	4153314154325	600542
芡	1223534	600542
芩	1223445	600542
酞	12535111344	600542
耬	11123425112512531	600539
庠	413431112	600538
侂	32413315	600536
狴	3531535121	600536
鈷	3411243112251	600536
樾	1234121213415534	600535
鎔	341124314453434251	600535
欸	54311343534	600534
穰	3123441251251112213534	600534
螯	1121533134251214	600533
眙	2511154251	600532
耒	111234	600532
羆	2522154251135354444	600531
肄	3531134511112	600531
怛	44225111	600530
緗	554444123425111	600530
哏	251511534	600529
逄	354152454	600529
岙	3134252	600528
漚	44112512512515	600528
璫	11212434525125121	600527
蕁	122511121251124	600527
圉	25121431121	600526
孌	4111251554444554444531	600526
叻	25153	600525
耋	121335154121	600524
鴞	2511532511154444	600523
邴	1253452	600522
轂	12145112511123554	600516
俳	3221112111	600515
銥	34112431413534	600515
艏	335414431325111	600514
喈	251153532511	600512
蘺	122413452255432411121	600511
藪	122251125125313134	600509
崤	25234132511	600508
嶠	252313425125251	600508
貘	34435331222511134	600508
笄	3143141132	600506
緡	554444515152511	600503
蕤	122135333431121	600503
蹁	2512121451325122	600503
掾	121551353334	600500
澠	4412511251211511	600500
璁	112132535414544	600500
秫	3123412344	600500
靚	112125112511135	600500
祆	45241134	600499
豉	12514311254	600498
醪	125351154154134333	600498
廡	413311222214444	600497
郿	52132511152	600497
茛	122511534	600494
蓴	12212511214124	600493
挹	1212515215	600492
筮	3143141234341	600492
媸	5315221251214	600490
闃	25112511251111344	600490
怫	44251532	600489
鮪	35251214444132511	600488
疣	413411354	600486
雱	145244444153	600486
鎳	341124313251111234	600485
褫	452343321531535	600484
潾	441431234354152	600483
轤	12511122153152512125221	600483
錛	3411243113412132	600483
鯢	3525121444432151135	600482
熵	433441432534251	600481
